pair_id,tier,split,group_id,clean_id,corrupt_id,reliability,winner,agreement_c1,agreement_c2,clean_schedule,corrupt_schedule,strict_boundary_pair,same_grid,same_questions,same_reports,cohort,direction,recipient_id,donor_id,site,patch_site,layer,condition,job_id,baseline_margin,patched_margin,baseline_truth_signed_margin,patched_truth_signed_margin,truth_signed_change,margin_change,baseline_correct,patched_correct,baseline_top_token_correct,patched_top_token_correct,repair,damage,full_vocab_repair,full_vocab_damage,choice_changed,buffered_repair,buffered_damage,directional_effect
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,20,self_patch,23476c415beb5b30ca34dc25,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,21,cross_patch,30e06079436e5c190c45fd30,0.5,0.625,0.5,0.625,0.125,0.125,True,True,True,True,False,False,False,False,False,False,False,-0.125
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,21,self_patch,56d3df8a9b92e0196dc1308c,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,22,cross_patch,481cd65407be694fe3830a7d,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,22,self_patch,da8b0151c29a705dbf0f54e3,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,23,cross_patch,6f7e30826f5a6ec23cf06067,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,23,self_patch,6cf9469a68489fb89753a5a8,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,24,cross_patch,3c8dbf5edc9ca038b879b1d3,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,24,self_patch,e592d4f1612f0b300461dbd1,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,25,cross_patch,589a430922bf24a2893e1087,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,25,self_patch,edd6643afc0404e5f83bfb7f,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,26,cross_patch,2b2fd0d3081f56c7491b6759,0.5,0.375,0.5,0.375,-0.125,-0.125,True,True,True,True,False,False,False,False,False,False,False,0.125
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,26,self_patch,0b941155f9e4e438f496c139,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,27,cross_patch,bda92bd99ef8f7b4ec3925f7,0.5,0.375,0.5,0.375,-0.125,-0.125,True,True,True,True,False,False,False,False,False,False,False,0.125
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,27,self_patch,8e6422377b17febd90879838,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,28,cross_patch,7f91943f9255a4dbcbf9bfdb,0.5,0.375,0.5,0.375,-0.125,-0.125,True,True,True,True,False,False,False,False,False,False,False,0.125
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,28,self_patch,e5a79f0bce62e4012142679a,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,29,cross_patch,94640dc385b27777285320d2,0.5,0.375,0.5,0.375,-0.125,-0.125,True,True,True,True,False,False,False,False,False,False,False,0.125
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,29,self_patch,a466636373c7aece1a2a4243,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,30,cross_patch,a36d99e8726e1c53efa3a066,0.5,-0.625,0.5,-0.625,-1.125,-1.125,True,False,True,False,False,True,False,True,True,False,True,1.125
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,30,self_patch,9d446e26e6a98d323c870019,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,31,cross_patch,dca5edbb6abe0dcd33a130f4,0.5,-0.75,0.5,-0.75,-1.25,-1.25,True,False,True,False,False,True,False,True,True,False,True,1.25
0b0a26a83411f7aa3c1d,grid,train,b127831bbd96a390fe1e,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,1/4,C1,1,2,50,51,True,True,False,False,discovery_grid_train,noising,55ee6d882997b3a05fb2c583,36a02bffb580d2239edf5459,answer_prefix,answer_prefix,31,self_patch,bab0029bb1242d0fe85e1867,0.5,0.5,0.5,0.5,0.0,0.0,True,True,True,True,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,0,cross_patch,c6084ca891124fe18a981029,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,0,self_patch,9c5e5ee566057e88c185e3e7,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,1,cross_patch,8e15d959335164e003cf0131,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,1,self_patch,a6db98551f8a80cf1420a786,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,2,cross_patch,ba4c69dbe10527a069d5076f,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,2,self_patch,f76f5dd2455a259dd4b1f69a,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,3,cross_patch,ac6a081a2a40ba5b40b44f42,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,3,self_patch,63b60bfc236074f8caef9da5,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,4,cross_patch,cff2d3d3bc250029324b9c57,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,4,self_patch,c22d9c2145f71b818fa3f97c,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,5,cross_patch,dced49e870eecf665cbf6afb,0.75,0.875,-0.75,-0.875,-0.125,0.125,False,False,False,False,False,False,False,False,False,False,False,-0.125
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,5,self_patch,c055a0271e728a98b0842bf9,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,6,cross_patch,213e2dc782c5e00349dd8a99,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,6,self_patch,b59bd0ca7437b793ff42e3e3,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,7,cross_patch,9a061d8d83be15ec05d39e0f,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,7,self_patch,acd913091b8b3423b192590f,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,8,cross_patch,b68cb576b926e6cfbe8f8f43,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,8,self_patch,d00565d71b8fd8f37f488565,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,9,cross_patch,cad34f9dc4662e6f409af029,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,9,self_patch,ac6709f9cd29f6830db3a9f7,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,10,cross_patch,a60122035889b9582289eeb9,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,10,self_patch,ef8e5d8ec518a6cbd6d557c3,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,11,cross_patch,f7a766a42e0a3f602768bb3c,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,11,self_patch,ce38d9db9480c10045d1f8c7,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,12,cross_patch,1204be1cda245eea507872d0,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,12,self_patch,5810a5ce84852a1a812a1b8c,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,13,cross_patch,3b5711c506ea902210fb07e5,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,13,self_patch,25cc0f3e0f4e548ab809cef5,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,14,cross_patch,28961df83385d2dfa089df74,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,14,self_patch,f7148aeac5582a808f9f9218,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,15,cross_patch,c3200e73a68e1e1fa3126d67,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,15,self_patch,b8a508a5e2d6425f64ac3790,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,16,cross_patch,6248d4786389adb987dfa4a9,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,16,self_patch,2149cfd1e886963b7ebff98a,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,17,cross_patch,fe93f7b3fa1f0618ad8b60c6,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,17,self_patch,9f0d1c7621884fe55b57843f,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
006327f6c2f6a4e84654,grid,train,54bb3f5f57f26cb27ce6,054faa597240a9e82434a0a9,c7d5fbd843ca9dca14ef9037,1/4,C2,2,1,38,33,True,True,False,False,discovery_grid_train,denoising,c7d5fbd843ca9dca14ef9037,054faa597240a9e82434a0a9,final_prompt,final_prompt,18,cross_patch,21c33c593f33f2347bd22169,0.75,0.75,-0.75,-0.75,-0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,-0.0
